id,customer_id,product_id,sale_amount,sale_date
13075,9369,867,12.97,2023-10-22
13076,6831,241,996.80,2023-07-05
13077,7894,306,808.08,2023-02-05
13078,8494,873,317.41,2023-09-13
13079,9696,351,183.46,2023-12-28
13080,8147,989,975.52,2023-07-19
13081,7280,542,656.50,2023-08-16
13082,4078,69,124.11,2023-03-04
13083,2587,864,511.74,2023-02-14
13084,6910,463,848.88,2023-03-01
13085,7674,290,227.57,2023-06-04
13086,4871,910,355.07,2023-01-18
13087,9893,906,415.39,2023-10-26
13088,1757,80,393.72,2023-09-26
13089,8478,887,79.00,2023-04-18
13090,2605,87,658.56,2023-07-07
13091,3982,434,843.75,2023-11-03
13092,6511,818,53.90,2023-04-29
13093,3629,798,206.86,2023-01-08
13094,4760,122,510.91,2023-05-17
13095,5685,599,485.74,2023-11-24
13096,4316,754,184.14,2023-03-01
13097,4165,154,788.65,2023-08-26
13098,5849,11,645.84,2023-07-13
13099,2371,105,141.09,2023-10-10
13100,6494,761,433.26,2023-07-14
13101,4311,93,423.79,2023-10-10
13102,1711,842,133.25,2023-03-04
13103,7948,172,916.28,2023-11-13
13104,8155,361,243.79,2023-03-31
13105,5776,580,676.35,2023-07-20
13106,9758,635,371.20,2023-07-23
13107,10133,718,422.10,2023-05-08
13108,9048,522,378.32,2023-10-27
13109,1950,622,504.11,2023-10-28
13110,4899,501,749.22,2023-01-17
13111,10890,132,208.97,2023-03-08
13112,5244,651,579.39,2023-08-16
13113,7255,82,3.28,2023-04-10
13114,2343,549,556.38,2023-11-14
13115,4709,186,710.19,2023-02-13
13116,8880,134,82.49,2023-06-28
13117,3389,349,540.64,2023-03-21
13118,9534,128,619.69,2023-04-19
13119,3229,744,174.88,2023-06-29
13120,2310,401,43.78,2023-01-19
13121,1005,814,467.62,2023-10-10
13122,4712,29,623.34,2023-06-19
13123,7827,105,306.05,2023-05-27
13124,6462,324,720.74,2023-04-01
13125,6464,769,16.60,2023-06-02
13126,7720,505,550.53,2023-02-20
13127,9969,528,692.86,2023-01-08
13128,4755,813,871.13,2023-10-12
13129,10963,296,465.48,2023-08-08
13130,8374,857,553.92,2023-09-30
13131,7725,882,894.82,2023-12-11
13132,9156,859,911.30,2023-10-22
13133,2018,632,785.18,2023-08-17
13134,6343,822,107.67,2023-01-18
13135,6356,305,132.32,2023-11-21
13136,6591,301,851.07,2023-03-20
13137,3288,997,143.31,2023-05-06
13138,8279,827,350.01,2023-05-29
13139,3934,980,164.80,2023-12-21
13140,5139,637,981.11,2023-09-11
13141,6760,54,349.98,2023-11-27
13142,7150,277,368.80,2023-03-30
13143,4051,797,187.02,2023-08-30
13144,6946,163,594.81,2023-10-06
13145,10577,223,96.23,2023-03-10
13146,7799,620,348.26,2023-08-02
13147,8068,384,775.26,2023-10-12
13148,6142,430,256.97,2023-06-06
13149,6753,899,585.96,2023-09-28
13150,2558,900,503.81,2023-01-30
13151,4256,7,945.97,2023-05-26
13152,3213,99,475.66,2023-01-06
13153,10693,738,612.54,2023-02-15
13154,1913,558,909.01,2023-04-12
13155,7120,405,763.53,2023-12-10
13156,10643,77,683.50,2023-11-09
13157,10843,744,719.71,2023-06-07
13158,2601,599,885.31,2023-08-01
13159,5255,272,848.71,2023-09-27
13160,10230,967,792.49,2023-09-22
13161,2659,62,70.26,2023-03-14
13162,8761,147,493.67,2023-06-21
13163,8287,651,205.93,2023-05-06
13164,8845,222,908.12,2023-02-01
13165,4173,617,411.63,2023-02-18
13166,6780,907,105.53,2023-01-23
13167,1684,883,242.21,2023-01-18
13168,6840,494,900.58,2023-12-17
13169,6318,501,867.36,2023-09-13
13170,8268,570,921.57,2023-10-14
13171,3848,828,176.69,2023-12-23
13172,4995,110,943.05,2023-11-11
13173,7858,291,959.01,2023-07-19
13174,3495,364,849.32,2023-05-02
13175,2659,857,810.28,2023-07-10
13176,1361,969,240.00,2023-08-01
13177,3012,900,492.51,2023-07-17
13178,9813,922,59.24,2023-01-04
13179,9771,370,709.77,2023-07-31
13180,6748,37,382.29,2023-09-06
13181,2918,943,379.09,2023-03-23
13182,6226,69,884.66,2023-02-14
13183,5669,586,916.45,2023-10-04
13184,6239,251,10.02,2023-11-28
13185,1722,992,154.19,2023-04-14
13186,1391,339,456.75,2023-08-17
13187,4602,274,917.97,2023-01-29
13188,4665,919,58.94,2023-05-16
13189,1566,269,635.01,2023-08-31
13190,10788,165,336.56,2023-09-22
13191,2116,433,340.25,2023-01-04
13192,3203,533,995.92,2023-07-21
13193,6450,463,648.34,2023-10-02
13194,4175,707,989.20,2023-12-14
13195,2393,479,293.68,2023-05-19
13196,3015,850,658.76,2023-03-13
13197,5654,674,976.74,2023-06-12
13198,8997,556,124.18,2023-11-19
13199,6102,355,338.98,2023-11-23
13200,6037,266,717.59,2023-10-29
13201,4137,809,620.73,2023-01-26
13202,4799,512,402.73,2023-12-13
13203,6933,712,999.85,2023-09-13
13204,4725,81,751.12,2023-08-05
13205,9807,736,175.70,2023-06-28
13206,7669,241,649.49,2023-06-13
13207,6995,547,808.83,2023-08-29
13208,10860,694,301.52,2023-08-02
13209,7228,757,653.11,2023-03-05
13210,2459,373,889.23,2023-08-08
13211,6001,896,783.30,2023-08-13
13212,10148,693,0.38,2023-03-02
13213,5711,756,241.71,2023-03-05
13214,10656,173,527.39,2023-07-17
13215,9061,32,912.19,2023-04-15
13216,9839,269,397.37,2023-08-12
13217,7870,512,228.52,2023-03-04
13218,2430,20,44.03,2023-09-01
13219,6224,707,653.95,2023-05-04
13220,1323,427,696.46,2023-07-01
13221,1524,464,222.27,2023-07-20
13222,1578,978,784.53,2023-02-15
13223,1716,656,823.38,2023-03-06
13224,10514,435,732.05,2023-05-15
13225,9693,769,255.75,2023-12-26
13226,1317,866,645.39,2023-04-18
13227,4758,587,721.02,2023-07-14
13228,4724,504,555.65,2023-08-30
13229,4793,134,496.24,2023-09-01
13230,4741,382,450.13,2023-06-30
13231,9262,494,541.53,2023-10-30
13232,6383,112,635.89,2023-06-18
13233,7216,813,988.97,2023-09-23
13234,5377,937,138.97,2023-08-17
13235,5984,856,265.53,2023-06-26
13236,10102,305,387.26,2023-02-04
13237,7518,836,571.23,2023-04-07
13238,9141,217,259.32,2023-08-09
13239,9275,514,221.51,2023-12-27
13240,7583,72,696.94,2023-09-03
13241,5660,972,803.66,2023-09-17
13242,8604,714,1.58,2023-11-23
13243,6315,186,931.87,2023-04-24
13244,7959,859,622.13,2023-08-16
13245,9756,509,149.02,2023-09-13
13246,7689,752,419.40,2023-11-08
13247,7781,969,91.85,2023-02-17
13248,3137,777,533.97,2023-02-28
13249,8312,41,228.33,2023-09-30
13250,10565,17,233.99,2023-09-29
13251,4908,624,381.96,2023-10-06
13252,9983,147,752.05,2023-01-10
13253,8202,557,684.01,2023-11-14
13254,5180,329,175.23,2023-07-03
13255,2284,86,177.27,2023-01-22
13256,5839,936,138.27,2023-11-06
13257,3382,156,474.07,2023-12-30
13258,4091,631,356.16,2023-09-15
13259,6858,989,307.83,2023-07-21
13260,3526,734,818.75,2023-08-07
13261,7242,294,468.04,2023-05-25
13262,6920,28,456.91,2023-07-16
13263,10761,134,406.62,2023-10-13
13264,6123,853,480.38,2023-05-18
13265,2614,770,974.24,2023-10-02
13266,6960,392,177.78,2023-12-23
13267,10857,424,908.80,2023-03-28
13268,3006,688,662.16,2023-11-20
13269,1598,800,885.71,2023-08-04
13270,8884,909,234.59,2023-08-06
13271,6717,649,759.96,2023-09-05
13272,2393,369,130.08,2023-10-15
13273,10051,343,543.44,2023-12-27
13274,2145,737,411.09,2023-09-29
13275,9359,404,907.35,2023-07-11
13276,7369,936,76.38,2023-05-31
13277,1708,320,140.70,2023-07-20
13278,3839,78,513.74,2023-06-23
13279,10201,817,455.96,2023-04-28
13280,1063,227,944.88,2023-05-05
13281,10466,432,816.96,2023-12-18
13282,6851,194,115.20,2023-04-20
13283,9166,493,295.31,2023-05-15
13284,10891,612,456.16,2023-08-31
13285,6912,325,920.40,2023-12-20
13286,7167,965,198.26,2023-10-01
13287,1762,442,333.07,2023-03-07
13288,6902,38,877.56,2023-07-16
13289,6860,377,649.60,2023-07-12
13290,1903,846,199.28,2023-05-22
13291,1750,955,390.39,2023-01-01
13292,5191,313,101.05,2023-10-10
13293,6391,380,808.29,2023-08-15
13294,2376,296,792.10,2023-10-23
13295,1674,589,665.29,2023-05-29
13296,3715,344,271.62,2023-02-20
13297,10551,874,748.46,2023-10-15
13298,10387,478,492.31,2023-12-21
13299,10382,932,377.83,2023-10-21
13300,8541,788,806.74,2023-07-23
13301,5226,970,694.58,2023-11-19
13302,5320,131,164.82,2023-06-13
13303,6921,366,68.01,2023-02-25
13304,5362,920,555.18,2023-02-21
13305,10530,805,128.73,2023-06-03
13306,8099,230,402.74,2023-10-27
13307,3644,875,921.29,2023-06-18
13308,9803,573,231.57,2023-06-23
13309,7178,328,38.58,2023-01-12
13310,6421,937,543.31,2023-09-23
13311,3623,600,184.21,2023-12-03
13312,1572,44,595.00,2023-03-06
13313,5127,787,258.99,2023-03-16
13314,6812,91,473.71,2023-01-26
13315,2583,304,802.77,2023-11-22
13316,10501,648,690.89,2023-06-08
13317,1192,825,773.71,2023-06-29
13318,9425,347,603.15,2023-04-09
13319,6281,125,469.40,2023-03-19
13320,3636,30,221.25,2023-03-01
13321,7869,246,676.07,2023-09-01
13322,2987,757,242.53,2023-03-01
13323,10892,966,572.72,2023-03-06
13324,10543,977,187.43,2023-01-15
13325,5532,706,493.94,2023-01-14
13326,6165,757,204.94,2023-02-23
13327,4334,853,440.29,2023-10-08
13328,4535,407,383.49,2023-12-07
13329,5568,141,0.95,2023-03-28
13330,10483,206,647.65,2023-11-28
13331,7175,222,550.26,2023-10-13
13332,4708,579,989.85,2023-03-23
13333,9365,76,241.84,2023-07-18
13334,1464,654,899.86,2023-02-23
13335,6450,253,90.58,2023-09-27
13336,7030,545,944.03,2023-12-28
13337,1633,843,842.21,2023-02-22
13338,9612,70,27.97,2023-12-23
13339,2219,332,449.72,2023-01-21
13340,4294,98,139.71,2023-06-11
13341,8354,606,551.87,2023-08-25
13342,2486,728,88.93,2023-07-07
13343,2431,238,13.76,2023-09-05
13344,8964,64,568.75,2023-04-05
13345,8830,391,814.83,2023-10-21
13346,7848,46,453.23,2023-07-25
13347,9423,46,476.46,2023-01-05
13348,6201,349,409.17,2023-01-17
13349,2406,671,943.89,2023-08-27
13350,6191,708,658.38,2023-11-19
13351,9822,394,701.86,2023-03-11
13352,3502,704,553.09,2023-07-29
13353,4652,375,547.80,2023-09-02
13354,5230,34,481.38,2023-03-09
13355,10526,77,321.09,2023-04-19
13356,7258,496,424.70,2023-04-11
13357,2641,476,230.41,2023-06-04
13358,6772,176,779.78,2023-04-06
13359,4722,549,783.69,2023-09-03
13360,6572,155,916.96,2023-08-31
13361,1423,705,712.77,2023-08-26
13362,1880,721,331.80,2023-12-27
13363,8066,314,586.64,2023-06-07
13364,5327,305,966.61,2023-01-20
13365,6241,419,88.60,2023-06-21
13366,2871,220,707.43,2023-06-27
13367,2229,11,144.93,2023-02-09
13368,6355,777,320.03,2023-05-17
13369,6620,581,989.36,2023-06-28
13370,2594,871,532.15,2023-04-04
13371,2737,819,70.63,2023-09-08
13372,10766,350,545.67,2023-10-06
13373,1863,53,900.53,2023-09-03
13374,5332,618,822.49,2023-11-30
13375,8123,10,420.55,2023-11-16
13376,7626,205,83.74,2023-02-21
13377,9649,903,797.74,2023-08-16
13378,7137,163,925.71,2023-05-21
13379,7828,17,833.67,2023-04-08
13380,7246,23,35.09,2023-10-12
13381,10579,921,732.99,2023-08-12
13382,2514,394,587.66,2023-06-20
13383,10613,210,283.91,2023-02-12
13384,4236,39,288.10,2023-07-08
13385,3107,273,975.58,2023-10-08
13386,4523,680,723.07,2023-08-06
13387,6368,307,623.07,2023-02-08
13388,6499,115,370.93,2023-11-08
13389,7562,931,397.67,2023-03-20
13390,2759,251,156.85,2023-03-20
13391,8333,213,12.99,2023-02-09
13392,2045,542,283.95,2023-04-21
13393,6691,463,793.18,2023-08-15
13394,3488,647,631.57,2023-03-05
13395,7685,184,207.05,2023-03-26
13396,7292,882,890.95,2023-12-02
13397,9173,873,63.07,2023-02-11
13398,7529,466,26.34,2023-05-29
13399,4002,844,141.52,2023-02-25
13400,6870,437,273.57,2023-08-14
13401,9531,333,426.88,2023-12-20
13402,7613,581,901.47,2023-05-31
13403,5871,675,247.30,2023-01-19
13404,3556,403,326.82,2023-12-28
13405,3754,776,218.21,2023-02-23
13406,10338,185,319.67,2023-01-29
13407,2780,427,901.06,2023-09-12
13408,5442,541,412.29,2023-10-10
13409,4484,142,524.12,2023-03-22
13410,1427,985,423.25,2023-10-25
13411,9420,501,540.43,2023-02-04
13412,8792,110,385.94,2023-05-07
13413,7277,481,348.26,2023-01-14
13414,1137,907,523.74,2023-03-08
13415,7393,436,837.37,2023-07-28
13416,4586,892,965.95,2023-01-25
13417,2968,730,52.75,2023-04-07
13418,5887,424,395.83,2023-05-09
13419,8710,678,749.20,2023-06-14
13420,4920,376,306.03,2023-01-31
13421,2593,43,243.76,2023-05-20
13422,6557,320,240.56,2023-09-13
13423,9610,102,279.78,2023-11-23
13424,4500,735,117.01,2023-06-21
13425,7752,177,490.81,2023-03-20
13426,9209,446,107.90,2023-04-15
13427,10241,235,700.13,2023-05-22
13428,1960,826,612.03,2023-03-04
13429,3326,87,352.60,2023-12-05
13430,4192,763,105.90,2023-06-09
13431,8100,585,742.05,2023-06-05
13432,3270,226,604.18,2023-07-05
13433,10885,879,626.51,2023-03-01
13434,3474,752,80.82,2023-02-13
13435,8483,204,126.92,2023-12-01
13436,9893,225,231.23,2023-08-10
13437,8145,143,12.74,2023-01-28
13438,9308,509,249.68,2023-07-13
13439,2792,495,305.95,2023-02-04
13440,4423,453,673.14,2023-11-02
13441,8711,928,724.42,2023-07-20
13442,7340,945,78.66,2023-07-02
13443,6592,522,830.98,2023-02-21
13444,7709,611,46.85,2023-03-09
13445,10623,301,699.90,2023-12-01
13446,8839,565,329.95,2023-09-23
13447,7147,998,175.25,2023-09-14
13448,2556,457,730.10,2023-11-18
13449,3286,982,988.48,2023-08-29
13450,10764,258,241.28,2023-07-04
13451,3310,665,817.86,2023-02-02
13452,10898,236,118.48,2023-01-27
13453,7159,815,978.99,2023-08-22
13454,5768,393,67.93,2023-07-03
13455,3716,695,729.92,2023-05-22
13456,8337,327,628.22,2023-05-03
13457,3848,168,686.75,2023-03-09
13458,10049,323,229.95,2023-10-06
13459,7716,844,529.21,2023-10-26
13460,1383,82,99.94,2023-05-23
13461,6047,679,292.85,2023-09-19
13462,2464,596,730.94,2023-02-17
13463,2389,391,815.55,2023-03-18
13464,7938,520,261.87,2023-09-19
13465,1975,70,463.55,2023-03-03
13466,8535,776,245.49,2023-04-30
13467,5912,210,169.68,2023-03-24
13468,8112,784,312.24,2023-09-27
13469,5223,707,490.20,2023-09-18
13470,6500,37,420.20,2023-03-06
13471,3258,131,954.36,2023-10-26
13472,10630,627,772.57,2023-01-29
13473,4107,463,371.66,2023-05-10
13474,1204,385,817.44,2023-09-20
13475,7162,353,598.05,2023-10-24
13476,5292,841,537.74,2023-03-02
13477,3836,390,771.57,2023-07-23
13478,2504,968,207.40,2023-09-29
13479,4153,913,202.83,2023-11-17
13480,3402,688,845.72,2023-02-23
13481,10435,576,436.01,2023-11-29
13482,3038,735,166.86,2023-10-05
13483,4466,530,802.83,2023-02-02
13484,1767,638,308.01,2023-05-12
13485,8107,185,604.57,2023-02-15
13486,1142,457,446.91,2023-06-12
13487,3699,93,512.25,2023-08-19
13488,10773,331,552.54,2023-07-16
13489,1736,924,929.37,2023-05-17
13490,5293,43,719.79,2023-02-17
13491,10398,790,951.32,2023-04-14
13492,5096,303,16.21,2023-09-04
13493,7259,179,944.99,2023-04-26
13494,1377,718,955.88,2023-12-07
13495,8259,999,243.44,2023-05-24
13496,1612,754,788.70,2023-12-09
13497,4437,148,228.80,2023-06-13
13498,2134,744,186.40,2023-02-21
13499,6349,615,729.31,2023-09-11
13500,5435,83,852.08,2023-10-30
13501,4994,308,725.80,2023-09-26
13502,10536,634,449.89,2023-03-03
13503,3553,193,31.78,2023-11-08
13504,9210,419,944.94,2023-02-06
13505,6093,800,675.35,2023-12-06
13506,2079,670,430.85,2023-09-27
13507,1992,919,400.28,2023-04-23
13508,6765,75,361.61,2023-04-04
13509,2737,340,559.54,2023-04-30
13510,5609,754,719.40,2023-04-15
13511,4538,910,2.03,2023-01-06
13512,3102,865,31.45,2023-04-01
13513,1966,624,93.83,2023-04-03
13514,3394,391,322.60,2023-06-25
13515,5257,521,62.28,2023-06-04
13516,1924,323,348.96,2023-09-25
13517,5647,841,80.92,2023-06-22
13518,8934,211,167.09,2023-05-09
13519,10246,213,960.62,2023-11-13
13520,9830,984,57.72,2023-04-18
13521,1089,216,591.94,2023-10-31
13522,5862,491,744.56,2023-10-26
13523,4038,509,259.50,2023-06-02
13524,7148,109,649.30,2023-06-10
13525,5899,684,996.91,2023-02-23
13526,7140,85,521.12,2023-10-27
13527,4999,651,996.50,2023-09-24
13528,9586,749,949.90,2023-09-08
13529,7108,554,249.90,2023-04-09
13530,2066,904,7.15,2023-06-27
13531,6521,625,113.50,2023-02-15
13532,3537,546,116.81,2023-06-18
13533,9214,578,344.36,2023-01-17
13534,6922,223,113.42,2023-12-08
13535,3775,255,120.00,2023-07-29
13536,7367,734,394.00,2023-05-25
13537,6865,937,407.34,2023-07-02
13538,7566,715,217.09,2023-05-25
13539,2966,787,950.41,2023-11-18
13540,5177,382,721.44,2023-07-18
13541,3018,39,508.80,2023-07-19
13542,5184,50,845.61,2023-06-01
13543,3117,745,563.02,2023-08-01
13544,8562,722,203.02,2023-09-22
13545,8081,935,978.93,2023-03-14
13546,1714,815,648.95,2023-11-24
13547,5996,503,680.00,2023-08-26
13548,7276,367,667.99,2023-08-17
13549,4913,863,502.10,2023-10-01
13550,8396,785,430.52,2023-02-28
13551,4971,784,764.96,2023-01-31
13552,7136,484,61.71,2023-02-26
13553,3194,817,130.18,2023-09-01
13554,4218,347,96.72,2023-01-07
13555,7507,358,808.79,2023-05-23
13556,9679,396,805.82,2023-11-23
13557,6942,632,765.30,2023-12-19
13558,2534,340,941.69,2023-01-26
13559,5718,666,321.53,2023-02-15
13560,4204,365,780.68,2023-08-26
13561,7947,516,120.90,2023-10-18
13562,2842,50,81.56,2023-07-07
13563,1251,47,815.19,2023-09-01
13564,10282,699,693.35,2023-11-14
13565,8067,295,901.97,2023-10-19
13566,8853,129,258.16,2023-10-16
13567,6833,167,80.11,2023-07-09
13568,6960,104,633.72,2023-04-18
13569,10271,496,395.67,2023-10-19
13570,10092,379,997.11,2023-03-01
13571,2236,719,934.70,2023-07-08
13572,2629,94,371.70,2023-08-05
13573,6982,861,296.14,2023-11-03
13574,8740,589,152.40,2023-08-26
13575,4501,150,830.04,2023-02-17
13576,4124,725,484.70,2023-01-08
13577,9884,543,170.51,2023-01-12
13578,3202,805,668.85,2023-05-10
13579,8105,973,796.84,2023-06-22
13580,5582,790,268.95,2023-07-17
13581,4287,33,243.75,2023-02-26
13582,2488,550,380.92,2023-08-13
13583,4726,391,278.83,2023-07-31
13584,9009,36,28.93,2023-03-11
13585,9347,623,957.26,2023-02-10
13586,10489,407,747.54,2023-07-19
13587,4642,719,234.36,2023-10-12
13588,1063,18,414.85,2023-02-03
13589,9423,561,281.87,2023-09-25
13590,2299,920,798.58,2023-07-14
13591,9745,792,726.05,2023-10-05
13592,10693,503,113.52,2023-02-19
13593,1944,724,307.74,2023-03-27
13594,10581,35,394.40,2023-02-16
13595,6778,920,653.31,2023-11-30
13596,5097,77,773.63,2023-07-23
13597,9442,782,726.10,2023-08-01
13598,3061,330,34.71,2023-07-24
13599,8404,624,692.81,2023-01-18
13600,6033,559,150.59,2023-03-08
13601,6422,425,142.41,2023-07-20
13602,7454,597,979.93,2023-07-22
13603,7736,1,479.09,2023-09-21
13604,9390,530,842.77,2023-02-17
13605,5683,3,435.90,2023-10-11
13606,7245,67,728.51,2023-09-03
13607,7810,663,119.65,2023-07-20
13608,7548,809,769.42,2023-06-11
13609,7321,43,612.44,2023-01-29
13610,3950,976,69.49,2023-12-18
13611,3684,99,257.66,2023-11-01
13612,3189,318,287.73,2023-05-19
13613,1120,71,509.22,2023-10-28
13614,8374,967,179.58,2023-04-26
13615,4235,819,531.70,2023-11-18
13616,5227,535,676.87,2023-05-29
13617,3576,117,115.74,2023-02-18
13618,4319,715,295.18,2023-11-18
13619,6546,814,434.76,2023-07-13
13620,3375,548,928.55,2023-01-11
13621,9805,419,886.41,2023-01-24
13622,5309,450,153.73,2023-04-24
13623,1188,690,94.53,2023-10-03
13624,3601,536,814.87,2023-12-23
13625,7121,187,769.16,2023-01-15
13626,10678,671,335.21,2023-03-27
13627,8572,877,18.63,2023-02-24
13628,6523,771,181.65,2023-07-28
13629,4821,620,470.41,2023-01-12
13630,7923,379,97.47,2023-12-14
13631,8042,887,10.79,2023-11-05
13632,4571,323,998.77,2023-09-17
13633,8359,181,263.53,2023-08-30
13634,4794,702,152.56,2023-11-19
13635,6100,174,43.16,2023-06-22
13636,7060,603,802.13,2023-12-10
13637,5850,764,298.01,2023-06-22
13638,7080,552,572.51,2023-07-02
13639,10338,439,716.71,2023-06-27
13640,2841,234,834.74,2023-12-22
13641,6828,768,499.74,2023-10-20
13642,4910,77,904.95,2023-10-21
13643,7373,393,542.15,2023-05-03
13644,8997,451,664.30,2023-10-15
13645,1534,664,110.23,2023-01-16
13646,8370,14,322.01,2023-12-03
13647,6427,351,344.67,2023-04-18
13648,6097,499,226.68,2023-01-21
13649,9835,294,547.59,2023-02-27
13650,3336,354,149.84,2023-01-01
13651,8265,714,785.87,2023-04-09
13652,8721,860,511.12,2023-11-16
13653,1517,638,965.44,2023-06-16
13654,2062,713,992.58,2023-12-16
13655,10725,710,115.92,2023-04-21
13656,7859,418,813.07,2023-04-17
13657,6578,458,224.64,2023-08-20
13658,8958,962,821.75,2023-12-02
13659,6823,238,823.34,2023-01-31
13660,4981,732,932.62,2023-08-24
13661,4123,79,138.72,2023-08-26
13662,9382,254,398.74,2023-06-03
13663,3320,152,295.64,2023-12-04
13664,9713,463,739.47,2023-11-24
13665,6666,736,874.02,2023-04-22
13666,3705,393,276.14,2023-02-27
13667,9008,495,320.11,2023-02-07
13668,1895,286,983.24,2023-04-20
13669,2164,725,500.54,2023-03-15
13670,7009,300,375.15,2023-12-30
13671,2016,631,605.77,2023-11-05
13672,9930,206,170.44,2023-06-17
13673,8481,74,788.29,2023-11-13
13674,10739,376,297.88,2023-05-08
13675,10180,257,768.81,2023-02-17
13676,4298,611,521.86,2023-07-08
13677,6388,508,7.28,2023-11-27
13678,8997,107,52.94,2023-05-31
13679,4434,98,788.59,2023-12-19
13680,9934,669,151.40,2023-12-01
13681,5872,331,91.49,2023-07-15
13682,7200,8,606.54,2023-11-21
13683,9223,706,899.78,2023-10-23
13684,5427,965,795.01,2023-01-06
13685,8246,537,580.63,2023-07-11
13686,2084,507,953.44,2023-09-28
13687,10421,165,199.66,2023-11-08
13688,10698,931,953.83,2023-04-26
13689,4172,58,601.13,2023-07-26
13690,10025,533,247.55,2023-04-10
13691,3598,132,377.44,2023-08-03
13692,9060,3,830.59,2023-12-26
13693,6758,68,643.12,2023-03-28
13694,9806,321,752.20,2023-03-17
13695,2489,135,374.62,2023-11-28
13696,3768,859,310.16,2023-06-17
13697,7554,186,352.92,2023-10-28
13698,1588,88,387.13,2023-09-13
13699,2768,505,877.28,2023-04-16
13700,4508,477,253.40,2023-08-14
13701,8513,833,21.70,2023-03-02
13702,8086,669,846.29,2023-04-06
13703,7074,596,620.58,2023-08-22
13704,10051,700,452.36,2023-10-28
13705,4079,160,628.34,2023-08-28
13706,3673,390,834.73,2023-08-04
13707,4364,870,769.71,2023-11-05
13708,10434,919,316.87,2023-03-17
